"tube","session","root.len.prod","root.len.mort","root.len.stand","rhiz.len.prod","rhiz.len.mort","rhiz.len.stand","myc.prod","myc.mort","myc.stand","tube.east","tube.north","ring","block","co2treat","ntreat","fulldate"
61,3,0,0,16.1003311594116,0,0,0,2036.59074708937,0,2036.59074708937,163.800685296065,164.121567317579,6,3,0,1,1999-01-06
62,3,4.02599132883888,0,25.621355300329,4.66316476039469,0,7.23903945274652,0,0,0,166.721742091595,161.639267072616,6,3,0,1,1999-01-06
63,3,0,-1.56797873652918,12.0581548284579,1.31571384233332,0,1.31571384233332,0,0,0,170.185834434808,161.706123821096,6,3,0,1,1999-01-06
64,3,0.722841340840941,0,8.72735029584428,0,0,0,0,0,0,158.160305300194,154.562457466387,6,3,0,1,1999-01-06
65,3,0,-0.681198954387481,3.11053870670796,0,0,0,0,0,0,158.277962215774,152.816721362976,6,3,0,1,1999-01-06
66,3,0,-1.48165432144435,2.4958307816667,0,0,0,0,0,0,157.795122961006,148.816005188868,6,3,0,1,1999-01-06
67,3,0,0,1.62261912480663,33.9705409790717,-1.96178262259636,54.1744022900874,0,0,0,NA,NA,6,3,0,0,1999-01-06
68,3,0.730366767229263,0,8.81400804514321,0,0,24.6059450970094,0,0,0,147.714739134704,159.695299341689,6,3,0,0,1999-01-06
69,3,0,0,10.8640835839607,16.1526046715164,0,36.4428666173305,0,0,0,145.08939986545,160.867562602333,6,3,0,0,1999-01-06
70,3,1.59910076998171,-1.03803221431276,8.79413197636498,0,0,1.90541052242618,1357.72716472625,0,1357.72716472625,156.150898796888,165.490053450557,6,3,0,0,1999-01-06
71,3,0,-1.42798446418659,1.38686138804838,0,0,0.614332924050409,0,0,0,156.835445339795,168.780363973415,6,3,0,0,1999-01-06
72,3,0,0,2.55848026969719,4.1189127803251,0,4.1189127803251,0,0,0,156.137004822907,172.20390611372,6,3,0,0,1999-01-06
1,4,0.356995861980936,0,5.82989142044481,0,0,5.739018212853,0,0,0,NA,NA,1,1,0,0,1999-02-16
2,4,6.73714788270782,0,9.28202655820025,0,0,0,0,0,1357.72716472625,NA,NA,1,1,0,0,1999-02-16
3,4,0,0,2.36663735087105,0,0,0,0,0,0,26.0791734837054,463.610890423291,1,1,0,0,1999-02-16
4,4,5.16712340906592,0,17.6208087541695,0,0,2.52499752539997,0,0,0,NA,NA,1,1,0,1,1999-02-16
5,4,1.31361525955252,0,9.15926302244294,0,0,4.44039283030626,1018.29537354469,-2376.02253827093,1357.72716472625,15.6143176607629,454.174897515308,1,1,0,1,1999-02-16
6,4,1.02541835984526,0,4.8304091047395,1.02739905613572,0,1.02739905613572,0,0,0,NA,NA,1,1,0,1,1999-02-16
7,4,0,0,6.64521166417716,0,0,0.341621837618677,0,0,0,6.58275624231656,456.863868576625,1,1,0,1,1999-02-16
8,4,0,0,31.1615955489313,0,0,0,0,0,0,4.65237782536246,457.263283072285,1,1,0,1,1999-02-16
9,4,0.384600609717058,-2.2450730052742,32.030708617726,0,0,0.983919266453346,0,0,3054.88612063406,3.13529002206533,457.374502798104,1,1,0,1,1999-02-16
10,4,0,-1.27924016872402,6.79132892017804,0,0,0,0,0,0,7.33250505321454,461.468185754259,1,1,0,0,1999-02-16
11,4,0.740199110282202,0,2.8330948841938,0,0,0,0,0,0,10.4543812194987,469.053045249221,1,1,0,0,1999-02-16
12,4,0.857584583048695,-3.00586566590521,10.3204886516977,0,0,0,0,0,0,10.0229852608838,472.093382604188,1,1,0,0,1999-02-16
13,4,0,0,2.94081976232864,0,0,0,339.431791181562,0,3394.31791181562,143.536193306607,495.877808000882,2,1,1,1,1999-02-16
14,4,0.335520195480191,0,18.9655074291863,0,0,0,0,0,0,146.075929757999,496.051562093438,2,1,1,1,1999-02-16
16,4,0,0,1.41913789609607,1.35329625870963,0,1.35329625870963,0,0,0,140.595017872302,487.901071091808,2,1,1,1,1999-02-16
17,4,8.64010413035644,-1.33675353207234,32.335572228138,0,0,0,0,0,7467.49940599436,140.728408357868,486.744740681272,2,1,1,1,1999-02-16
18,4,0,0,10.0495285861528,0,0,0.654918397142106,0,0,0,140.219190874618,485.408309514947,2,1,1,1,1999-02-16
19,4,0,0,33.3432679801796,0,0,0,0,0,0,134.595592049068,490.905496200262,2,1,1,0,1999-02-16
20,4,0,0,9.59159851438632,0,0,0,0,0,0,130.444634020807,491.143390762066,2,1,1,0,1999-02-16
21,4,0,-3.08228151822352,33.4504044421256,0,-1.15404471597181,1.22451238184166,0,-1357.72716472625,2036.59074708937,128.662965565304,490.975697765585,2,1,1,0,1999-02-16
22,4,3.55311812815766,0,5.2748767425605,0,0,0,0,0,0,136.377607528524,498.564578075477,2,1,1,0,1999-02-16
23,4,0,0,0,0,-0.455054047907037,0,0,0,0,136.400437860386,504.643310219923,2,1,1,0,1999-02-16
24,4,0,0,5.9950900276769,0,0,1.65250639889902,0,0,1018.29537354469,136.189125755376,506.099511883354,2,1,1,0,1999-02-16
25,4,0,0,9.81368954836669,0,0,0,339.431791181562,0,2715.4543294525,4.48253601800892,237.310912134074,3,2,1,0,1999-02-16
26,4,0,0,25.458434138139,0,0,0,0,0,0,6.61267268904914,237.467322102073,3,2,1,0,1999-02-16
27,4,0.891187314112822,0,13.536337596014,0,0,0,0,0,0,10.3310760296254,237.707309305496,3,2,1,0,1999-02-16
28,4,0,0,20.8470103681168,0,0,4.29147373763386,0,0,0,1.97464556146879,230.613774146605,3,2,1,1,1999-02-16
29,4,5.05868308188619,0,9.49794176285425,0,-2.60060443249139,0.519190396234787,0,-678.863582363124,2376.02253827093,1.99648029786844,227.184506382921,3,2,1,1,1999-02-16
30,4,-0.0977563558602896,0,17.4457950803529,0,0,0,0,0,0,1.89798862958539,222.942211838242,3,2,1,1,1999-02-16
31,4,1.44261153535568,0,3.26202487933403,0,0,0,0,0,0,-7.15595601899253,230.137970327543,3,2,1,1,1999-02-16
32,4,0,-3.89378874375075,14.0210705841296,0,-2.78466182939101,0,0,0,0,-8.51656489690314,230.129854870543,3,2,1,1,1999-02-16
33,4,3.04807614329062,-4.47413987069478,13.5775897375339,0,0,7.98820809892384,0,-11201.2491089915,15274.4306031703,-10.1819755033672,228.928189790243,3,2,1,1,1999-02-16
34,4,0.596832877810449,-0.386714436440584,10.4986690005482,0,0,2.12604220295704,0,0,0,-2.8896032625905,237.565019542449,3,2,1,0,1999-02-16
35,4,0,0,1.98092901464984,0,0,0,0,0,0,-1.75632508108452,241.625111308262,3,2,1,0,1999-02-16
36,4,0.190938512642411,-1.94375920098976,10.2441713768756,0,0,16.7778492097642,339.431791181562,0,7128.0676148128,-0.427197265283505,246.73611116136,3,2,1,0,1999-02-16
37,4,0,0,2.60854957543587,0,0,4.188671636734,0,0,0,127.667453109657,316.760501473659,4,3,1,0,1999-02-16
38,4,1.83406480545579,-1.89820928388632,59.4220604647939,0,0,0,0,0,1357.72716472625,131.9991158778,316.25872155639,4,3,1,0,1999-02-16
39,4,1.33931451444892,-0.456527629036418,7.30891463737607,0,0,0.276079997772352,0,0,0,133.51737910484,315.89147977918,4,3,1,0,1999-02-16
40,4,0,0,5.82893613336783,1.66318224011567,-18.3661034063708,15.8679026997429,0,0,678.863582363124,120.374459544567,309.722729188392,4,3,1,0,1999-02-16
41,4,9.4857770965655,0,17.3496891353575,0,0,0,678.863582363124,0,6109.77224126812,119.302030817482,307.734152317727,4,3,1,0,1999-02-16
42,4,3.86722871422221,-0.322813861093535,28.7302811978975,0,0,5.60545180302306,0,0,0,117.685840817869,303.806082073302,4,3,1,0,1999-02-16
43,4,0,-2.79893219230051,7.30098778716285,0,0,0,0,0,0,113.467739281492,314.55913465151,4,3,1,1,1999-02-16
44,4,2.07943638875469,-2.9702751247107,22.1035980379623,1.84415527927208,-0.606122536502637,40.0454747136527,0,0,0,109.37935835955,313.96182697251,4,3,1,1,1999-02-16
45,4,0.79203359683674,0,5.28202310290657,0,0,0,0,0,0,108.320991150716,315.790725048179,4,3,1,1,1999-02-16
46,4,0,0,10.3560629326866,0,0,0.422697255094373,0,0,0,118.361646355229,324.07084982471,4,3,1,1,1999-02-16
47,4,5.97075663004801,0,28.1996639422015,0,0,0,0,-6788.63582363124,11540.6809001731,118.40911013529,325.51118734285,4,3,1,1,1999-02-16
48,4,0.845027639300673,-0.5894385493295,18.0901108072034,0,0,0,0,0,0,117.915430733629,327.877797083958,4,3,1,1,1999-02-16
49,4,0,0,12.6064662365978,0,-1.50985968052355,1.80881677126383,0,0,0,22.5056070418115,120.349846758796,5,2,0,1,1999-02-16
50,4,0.720902311327245,-2.3779036408023,16.2066790013876,0,0,0,0,0,0,26.6759942895578,119.743577796122,5,2,0,1,1999-02-16
51,4,0,0,7.31365753608699,0,0,2.16188579360067,0,0,1697.15895590781,28.3925992504049,120.018794738012,5,2,0,1,1999-02-16
52,4,0,0,26.034677530652,0,0,7.30854878275085,0,0,0,20.0581666809568,113.14005709879,5,2,0,1,1999-02-16
53,4,0,0,2.85552482150867,0,0,4.50080559155949,0,0,0,19.524150362894,109.045581873764,5,2,0,1,1999-02-16
54,4,0,-1.23315874615116,3.51172472610192,2.65914828636742,0,5.95748017220371,0,0,0,19.6456451567674,106.132685543379,5,2,0,1,1999-02-16
55,4,0,0,14.2487144783106,0,0,5.58622004489036,0,0,0,14.1680710631876,115.684176955481,5,2,0,0,1999-02-16
56,4,0,0,1.46978640390716,0,0,0,0,0,0,12.9028354322694,116.449165312867,5,2,0,0,1999-02-16
57,4,0,0,35.6069589208264,0,0,8.73624869334004,0,0,0,9.93991920368886,116.296335077776,5,2,0,0,1999-02-16
58,4,0,0,0.722690933939459,5.83238329694773,0,7.4826010719134,0,0,0,16.55459294105,124.858778148039,5,2,0,0,1999-02-16
59,4,3.21131234696352,0,7.77943417330168,0,-1.9191971442201,1.85893885491974,0,0,5430.90865890499,16.845590742682,128.38958863911,5,2,0,0,1999-02-16
60,4,0,0,9.36932658561903,1.80730965346047,-2.27184746626363,30.0676790406153,0,0,0,16.3606067095891,129.704399928931,5,2,0,0,1999-02-16
61,4,0,0,16.1003311594116,0,0,0,1357.72716472625,0,3394.31791181562,163.800685296065,164.121567317579,6,3,0,1,1999-02-16
62,4,0,-0.918745313757943,24.7026099865711,0,-1.93291161135182,5.3061278413947,0,0,0,166.721742091595,161.639267072616,6,3,0,1,1999-02-16
63,4,0,0,12.0581548284579,0,0,1.31571384233332,0,0,0,170.185834434808,161.706123821096,6,3,0,1,1999-02-16
64,4,0,-4.13283002577039,4.59452027007388,0,0,0,0,0,0,158.160305300194,154.562457466387,6,3,0,1,1999-02-16
65,4,0,0,3.11053870670796,0,0,0,0,0,0,158.277962215774,152.816721362976,6,3,0,1,1999-02-16
66,4,0,-2.4958307816667,0,0,0,0,0,0,0,157.795122961006,148.816005188868,6,3,0,1,1999-02-16
67,4,0,0,1.62261912480663,2.70412909627607,-6.4188604563386,50.4596709300248,0,0,0,NA,NA,6,3,0,0,1999-02-16
68,4,0,0,8.81400804514321,0,0,24.6059450970094,0,0,0,147.714739134704,159.695299341689,6,3,0,0,1999-02-16
69,4,0.959655990960952,0,11.8237395749216,0,-9.7630837235952,26.6797828937353,0,0,0,145.08939986545,160.867562602333,6,3,0,0,1999-02-16
70,4,2.62213497718592,0,11.4162669535509,0,-1.32983278207849,0.575577740347688,0,0,1357.72716472625,156.150898796888,165.490053450557,6,3,0,0,1999-02-16
71,4,0,0,1.38686138804838,0,-0.614332924050409,0,0,0,0,156.835445339795,168.780363973415,6,3,0,0,1999-02-16
72,4,0,0,2.55848026969719,0.807778557138464,0,4.92669133746356,0,0,0,156.137004822907,172.20390611372,6,3,0,0,1999-02-16
1,5,1.70099433189559,0,7.5308857523404,0,0,5.739018212853,0,0,0,NA,NA,1,1,0,0,1999-03-15
2,5,2.50844768492274,0,11.790474243123,0,0,0,0,0,0,NA,NA,1,1,0,0,1999-03-15
3,5,0,0,2.36663735087105,0,0,0,0,0,0,26.0791734837054,463.610890423291,1,1,0,0,1999-03-15
4,5,0.701516081241678,0,18.3223248354111,0,0,2.52499752539997,0,0,0,NA,NA,1,1,0,1,1999-03-15
5,5,0,0,9.15926302244294,0,0,4.44039283030626,678.863582363124,0,2036.59074708937,15.6143176607629,454.174897515308,1,1,0,1,1999-03-15
6,5,0,0,4.8304091047395,0,0,1.02739905613572,0,0,0,NA,NA,1,1,0,1,1999-03-15
7,5,0,0,6.64521166417716,0,0,0.341621837618677,0,0,0,6.58275624231656,456.863868576625,1,1,0,1,1999-03-15
8,5,0.510261510853586,0,31.6718570597849,0,0,0,1357.72716472625,0,1357.72716472625,4.65237782536246,457.263283072285,1,1,0,1,1999-03-15
9,5,0.697085175225057,0,32.7277937929511,0,0,0.983919266453346,0,0,3054.88612063406,3.13529002206533,457.374502798104,1,1,0,1,1999-03-15
10,5,0,0,6.79132892017804,0,0,0,0,0,0,7.33250505321454,461.468185754259,1,1,0,0,1999-03-15
11,5,0,0,2.8330948841938,0,0,0,0,0,0,10.4543812194987,469.053045249221,1,1,0,0,1999-03-15
12,5,0,0,10.3204886516977,0,0,0,0,0,0,10.0229852608838,472.093382604188,1,1,0,0,1999-03-15
13,5,2.65997857311412,0,5.60079833544276,0,0,0,0,0,3394.31791181562,143.536193306607,495.877808000882,2,1,1,1,1999-03-15
14,5,0.385644311661799,0,19.3511517408481,0,0,0,0,0,0,146.075929757999,496.051562093438,2,1,1,1,1999-03-15
16,5,0,0,1.41913789609607,0,0,1.35329625870963,0,0,0,140.595017872302,487.901071091808,2,1,1,1,1999-03-15
17,5,2.9801725085859,-2.89493651101111,32.4208082257128,0,0,0,0,-3394.31791181562,4073.18149417874,140.728408357868,486.744740681272,2,1,1,1,1999-03-15
18,5,0,0,10.0495285861528,0,0,0.654918397142106,0,0,0,140.219190874618,485.408309514947,2,1,1,1,1999-03-15
19,5,0,-1.09624578276325,32.2470221974164,0.669269044816582,0,0.669269044816582,0,0,0,134.595592049068,490.905496200262,2,1,1,0,1999-03-15
20,5,0,0,9.59159851438632,0,0,0,0,0,0,130.444634020807,491.143390762066,2,1,1,0,1999-03-15
21,5,0,-0.496307205689771,16.0141073543487,0,0,1.22451238184166,0,0,0,128.662965565304,490.975697765585,2,1,1,0,1999-03-15
22,5,2.33995638606362,0,7.61483312862412,0,0,0,0,0,0,136.377607528524,498.564578075477,2,1,1,0,1999-03-15
23,5,0,0,0,0,0,0,0,0,0,136.400437860386,504.643310219923,2,1,1,0,1999-03-15
24,5,0,0,5.9950900276769,0,-0.893502360880222,0.7590040380188,0,-339.431791181562,678.863582363124,136.189125755376,506.099511883354,2,1,1,0,1999-03-15
25,5,0,-0.10688442875967,9.70680511960702,0,0,0,0,-678.863582363124,2036.59074708937,4.48253601800892,237.310912134074,3,2,1,0,1999-03-15
26,5,0,0,25.458434138139,0,0,0,0,0,0,6.61267268904914,237.467322102073,3,2,1,0,1999-03-15
27,5,0,0,13.536337596014,0,0,0,0,0,0,10.3310760296254,237.707309305496,3,2,1,0,1999-03-15
28,5,0,0,20.8470103681168,0,0,4.29147373763386,0,0,0,1.97464556146879,230.613774146605,3,2,1,1,1999-03-15
29,5,1.6483834205253,0,11.1463251833795,0,0,0.519190396234787,0,0,2376.02253827093,1.99648029786844,227.184506382921,3,2,1,1,1999-03-15
30,5,0,-0.736492799676097,16.7093022806768,0,0,0,0,0,0,1.89798862958539,222.942211838242,3,2,1,1,1999-03-15
31,5,0,0,3.26202487933403,0,0,0,0,0,0,-7.15595601899253,230.137970327543,3,2,1,1,1999-03-15
32,5,2.31222155668297,0,16.3332921408126,0,0,0,0,0,0,-8.51656489690314,230.129854870543,3,2,1,1,1999-03-15
33,5,0,-6.01190714528311,7.56568259225075,0,0,7.98820809892384,0,-7128.0676148128,6788.63582363124,-10.1819755033672,228.928189790243,3,2,1,1,1999-03-15
34,5,0,0,10.4986690005482,0,0,2.12604220295704,0,0,0,-2.8896032625905,237.565019542449,3,2,1,0,1999-03-15
35,5,0,0,1.98092901464984,0,0,0,0,0,0,-1.75632508108452,241.625111308262,3,2,1,0,1999-03-15
36,5,4.24675309101426,-0.791511237732945,13.6994132301569,1.44387170128702,0,18.2217209110512,0,0,7128.0676148128,-0.427197265283505,246.73611116136,3,2,1,0,1999-03-15
37,5,0.195217995494704,0,2.80376757093057,0,0,4.188671636734,0,0,0,127.667453109657,316.760501473659,4,3,1,0,1999-03-15
38,5,6.11196025517954,-1.38385934759584,64.1501613723776,0,0,0,0,0,1357.72716472625,131.9991158778,316.25872155639,4,3,1,0,1999-03-15
39,5,0,0,7.30891463737607,1.06656684255467,0,1.34264684032702,0,0,0,133.51737910484,315.89147977918,4,3,1,0,1999-03-15
40,5,0.20350663528176,0,6.03244276864959,0,-2.37830303210151,13.4895996676414,0,0,0,120.374459544567,309.722729188392,4,3,1,0,1999-03-15
41,5,0,-1.70275043409668,18.7463462809963,0,0,0,0,-678.863582363124,5430.90865890499,119.302030817482,307.734152317727,4,3,1,0,1999-03-15
42,5,1.54037602131876,0,30.2706572192162,0,0,5.60545180302306,0,0,0,117.685840817869,303.806082073302,4,3,1,0,1999-03-15
43,5,0,0,7.30098778716285,0,0,0,0,0,0,113.467739281492,314.55913465151,4,3,1,1,1999-03-15
44,5,0,0,22.1035980379623,0,0,40.0454747136527,0,-1018.29537354469,339.431791181562,109.37935835955,313.96182697251,4,3,1,1,1999-03-15
45,5,0,0,5.28202310290657,0,0,0,0,0,0,108.320991150716,315.790725048179,4,3,1,1,1999-03-15
46,5,0.268459042676332,0,11.3520554017724,0,0,0.422697255094373,0,0,0,118.361646355229,324.07084982471,4,3,1,1,1999-03-15
47,5,3.8951342757613,-0.909484110425495,31.1853141075373,0,0,0,0,-6788.63582363124,4752.04507654187,118.40911013529,325.51118734285,4,3,1,1,1999-03-15
48,5,0,0,18.0901108072034,0,0,0,0,0,0,117.915430733629,327.877797083958,4,3,1,1,1999-03-15
49,5,0,0,16.5730041563118,0,0,1.80881677126383,0,0,0,22.5056070418115,120.349846758796,5,2,0,1,1999-03-15
50,5,0,0,16.2066790013876,0,0,0,0,0,0,26.6759942895578,119.743577796122,5,2,0,1,1999-03-15
51,5,1.1612998164426,0,8.47495735252959,0,0,2.16188579360067,0,0,0,28.3925992504049,120.018794738012,5,2,0,1,1999-03-15
52,5,0,0,26.034677530652,0,-1.95267284242824,5.35587594032261,0,0,0,20.0581666809568,113.14005709879,5,2,0,1,1999-03-15
53,5,1.20939547197991,0,4.06492029348858,0,-0.854690266458021,3.64611532510147,0,0,0,19.524150362894,109.045581873764,5,2,0,1,1999-03-15
54,5,0,0,3.51172472610192,0,0,5.95748017220371,0,0,0,19.6456451567674,106.132685543379,5,2,0,1,1999-03-15
55,5,0,0,14.2487144783106,0,0,5.58622004489036,0,0,0,14.1680710631876,115.684176955481,5,2,0,0,1999-03-15
56,5,0,0,1.46978640390716,0,0,0,0,0,0,12.9028354322694,116.449165312867,5,2,0,0,1999-03-15
57,5,0,0,35.6069589208264,0,0,8.73624869334004,0,0,0,9.93991920368886,116.296335077776,5,2,0,0,1999-03-15
58,5,0,0,0.722690933939459,0,0,7.4826010719134,0,0,0,16.55459294105,124.858778148039,5,2,0,0,1999-03-15
59,5,3.32171304517675,0,11.1011472184784,0.571141753016827,0,2.43008060793657,0,-1018.29537354469,4412.61328536031,16.845590742682,128.38958863911,5,2,0,0,1999-03-15
60,5,0,0,9.36932658561903,1.09577423680185,-4.74046476139063,26.4229885160266,0,0,0,16.3606067095891,129.704399928931,5,2,0,0,1999-03-15
61,5,0,-9.06734814543209,7.03298301397951,3.03694196752959,0,3.03694196752959,0,-3394.31791181562,0,163.800685296065,164.121567317579,6,3,0,1,1999-03-15
62,5,0,0,24.7026099865711,0,0,5.3061278413947,0,0,0,166.721742091595,161.639267072616,6,3,0,1,1999-03-15
63,5,0,-2.32622260993779,9.73193221852009,0,0,1.31571384233332,0,0,0,170.185834434808,161.706123821096,6,3,0,1,1999-03-15
64,5,0,0,4.59452027007388,0,0,0,0,0,0,158.160305300194,154.562457466387,6,3,0,1,1999-03-15
65,5,0,0,3.11053870670796,0,0,0,0,0,0,158.277962215774,152.816721362976,6,3,0,1,1999-03-15
66,5,0,0,0,0,0,0,0,0,0,157.795122961006,148.816005188868,6,3,0,1,1999-03-15
67,5,0,0,1.62261912480663,0,0,50.4596709300248,0,0,0,NA,NA,6,3,0,0,1999-03-15
68,5,0,0,8.81400804514321,0,-0.398421784447804,24.2075233125616,0,0,0,147.714739134704,159.695299341689,6,3,0,0,1999-03-15
69,5,0,-1.98756724357198,9.83617233134965,3.11994320310196,-9.64122466177248,20.1585014350648,0,0,0,145.08939986545,160.867562602333,6,3,0,0,1999-03-15
70,5,0.646027113486275,0,12.0622940670372,0,0,0.575577740347688,0,0,1357.72716472625,156.150898796888,165.490053450557,6,3,0,0,1999-03-15
71,5,0,0,1.38686138804838,0,0,0,0,0,0,156.835445339795,168.780363973415,6,3,0,0,1999-03-15
72,5,0,-2.55848026969719,0,0,0,4.92669133746356,0,0,0,156.137004822907,172.20390611372,6,3,0,0,1999-03-15
1,6,2.9379813401946,0,10.468867092535,1.05265420416761,0,6.79167241702061,0,0,0,NA,NA,1,1,0,0,1999-04-15
2,6,1.41099051684486,0,13.2014647599679,0,0,0,0,0,0,NA,NA,1,1,0,0,1999-04-15
3,6,0,0,2.36663735087105,0,0,0,0,0,0,26.0791734837054,463.610890423291,1,1,0,0,1999-04-15
4,6,0,0,18.3223248354111,0,0,2.52499752539997,0,0,0,NA,NA,1,1,0,1,1999-04-15
5,6,0.950410031571222,-1.86120410480759,8.24846894920657,1.82113082819121,0,6.26152365849747,1357.72716472625,0,3394.31791181562,15.6143176607629,454.174897515308,1,1,0,1,1999-04-15
6,6,0.546896770255694,0,5.3773058749952,0,-1.02739905613572,0,0,0,0,NA,NA,1,1,0,1,1999-04-15
7,6,0,0,6.64521166417716,0,-0.341621837618677,0,0,0,0,6.58275624231656,456.863868576625,1,1,0,1,1999-04-15
8,6,3.23135203406025,0,34.9032090938452,0,0,0,1357.72716472625,0,2715.4543294525,4.65237782536246,457.263283072285,1,1,0,1,1999-04-15
9,6,0.471678075572151,0,33.1994718685232,0,0,0.983919266453346,339.431791181562,0,3394.31791181562,3.13529002206533,457.374502798104,1,1,0,1,1999-04-15
10,6,0.866747208884902,0,7.65807612906294,1.78342646027317,0,1.78342646027317,0,0,0,7.33250505321454,461.468185754259,1,1,0,0,1999-04-15
11,6,1.15040039739942,0,3.98349528159322,0,0,0,0,0,0,10.4543812194987,469.053045249221,1,1,0,0,1999-04-15
12,6,0,0,10.3204886516977,0,0,0,0,0,0,10.0229852608838,472.093382604188,1,1,0,0,1999-04-15
13,6,0,0,5.60079833544276,0,0,0,0,-2036.59074708937,1357.72716472625,143.536193306607,495.877808000882,2,1,1,1,1999-04-15
14,6,1.37432985087156,0,20.7254815917197,0,0,0,0,0,0,146.075929757999,496.051562093438,2,1,1,1,1999-04-15
16,6,0.714931767096133,0,2.1340696631922,0,0,1.35329625870963,0,0,0,140.595017872302,487.901071091808,2,1,1,1,1999-04-15
17,6,3.91615973782045,-7.67851825624742,28.6584497072858,0,0,0,678.863582363124,-2715.4543294525,2036.59074708937,140.728408357868,486.744740681272,2,1,1,1,1999-04-15
18,6,0,0,10.0495285861528,0,0,0.654918397142106,678.863582363124,0,678.863582363124,140.219190874618,485.408309514947,2,1,1,1,1999-04-15
19,6,0,0,32.2470221974164,0.522134509705005,0,1.19140355452159,0,0,0,134.595592049068,490.905496200262,2,1,1,0,1999-04-15
20,6,0,0,9.59159851438632,0,0,0,0,0,0,130.444634020807,491.143390762066,2,1,1,0,1999-04-15
21,6,0,0,32.9540972364358,0,0,1.22451238184166,0,-339.431791181562,1697.15895590781,128.662965565304,490.975697765585,2,1,1,0,1999-04-15
22,6,3.02889519830032,-1.4840598156052,9.15966851131924,0,0,0,0,0,0,136.377607528524,498.564578075477,2,1,1,0,1999-04-15
23,6,0,0,0,0,0,0,0,0,0,136.400437860386,504.643310219923,2,1,1,0,1999-04-15
24,6,0.390253063676794,0,6.3853430913537,0,0,0.7590040380188,339.431791181562,0,1018.29537354469,136.189125755376,506.099511883354,2,1,1,0,1999-04-15
25,6,0,-0.668342213099343,9.03846290650768,1.64893016993744,0,1.64893016993744,0,0,2036.59074708937,4.48253601800892,237.310912134074,3,2,1,0,1999-04-15
26,6,2.37259569994799,-2.20934425233237,25.6216855857546,0,0,0,0,0,0,6.61267268904914,237.467322102073,3,2,1,0,1999-04-15
27,6,3.14197171659193,0,16.6783093126059,0.741871878929761,0,0.741871878929761,0,0,0,10.3310760296254,237.707309305496,3,2,1,0,1999-04-15
